balance_id,customer_id,product_id,date,balance,contributions_mtd,withdrawals_mtd,investment_returns_mtd,fees_mtd
BAL00038378,CUS000653,PRD0009,2023-07-01,3820.34,0.0,0,51.23,3.78
BAL00038379,CUS000653,PRD0009,2023-08-01,3834.29,0.0,0,17.75,3.8
BAL00038380,CUS000653,PRD0009,2023-09-01,3864.21,0.0,0,33.73,3.81
BAL00038381,CUS000653,PRD0009,2023-10-01,3883.78,0.0,0,23.39,3.82
BAL00038382,CUS000653,PRD0009,2023-11-01,3840.02,0.0,0,-39.93,3.83
BAL00038383,CUS000653,PRD0009,2023-12-01,4529.54,617.29,0,76.04,3.81
BAL00038384,CUS000653,PRD0009,2024-01-01,4524.58,0.0,0,-0.84,4.12
BAL00038385,CUS000653,PRD0009,2024-02-01,4390.02,0.0,0,-130.44,4.12
BAL00038386,CUS000653,PRD0009,2024-03-01,4340.03,0.0,0,-45.93,4.06
BAL00038387,CUS000653,PRD0009,2024-04-01,4311.16,0.0,0,-24.84,4.04
BAL00038388,CUS000653,PRD0009,2024-05-01,4340.19,0.0,0,33.06,4.02
BAL00038389,CUS000653,PRD0009,2024-06-01,4918.79,411.53,0,171.1,4.04
BAL00038390,CUS000653,PRD0009,2024-07-01,4901.21,0.0,0,-13.29,4.3
BAL00038391,CUS000653,PRD0009,2024-08-01,5002.41,0.0,0,105.49,4.29
BAL00038392,CUS000653,PRD0009,2024-09-01,5093.74,0.0,0,95.67,4.33
BAL00038393,CUS000653,PRD0009,2024-10-01,5208.88,0.0,0,119.52,4.38
BAL00038394,CUS000654,PRD0001,2020-10-10,2802.35,0.0,0,41.84,5.92
BAL00038395,CUS000654,PRD0001,2020-11-01,2745.16,0.0,0,-51.19,6.0
BAL00038396,CUS000654,PRD0001,2020-12-01,3068.39,398.36,0,-69.26,5.88
BAL00038397,CUS000654,PRD0001,2021-01-01,3083.59,0.0,0,21.77,6.57
BAL00038398,CUS000654,PRD0001,2021-02-01,3058.55,0.0,0,-18.44,6.6
BAL00038399,CUS000654,PRD0001,2021-03-01,3057.09,0.0,0,5.09,6.55
BAL00038400,CUS000654,PRD0001,2021-04-01,3140.6,0.0,0,90.06,6.55
BAL00038401,CUS000654,PRD0001,2021-05-01,3112.59,0.0,0,-21.29,6.73
BAL00038402,CUS000654,PRD0001,2021-06-01,3375.38,265.58,0,3.88,6.67
BAL00038403,CUS000654,PRD0001,2021-07-01,3272.87,0.0,0,-95.28,7.23
BAL00038404,CUS000654,PRD0001,2021-08-01,3183.85,0.0,0,-82.01,7.01
BAL00038405,CUS000654,PRD0001,2021-09-01,3183.25,0.0,0,6.21,6.82
BAL00038406,CUS000654,PRD0001,2021-10-01,3175.3,0.0,0,-1.13,6.82
BAL00038407,CUS000654,PRD0001,2021-11-01,3074.14,0.0,0,-94.36,6.8
BAL00038408,CUS000654,PRD0001,2021-12-01,3463.33,398.36,0,-2.59,6.58
BAL00038409,CUS000654,PRD0001,2022-01-01,3463.06,0.0,0,7.15,7.42
BAL00038410,CUS000654,PRD0001,2022-02-01,3492.57,0.0,0,36.93,7.42
BAL00038411,CUS000654,PRD0001,2022-03-01,3576.4,0.0,0,91.31,7.48
BAL00038412,CUS000654,PRD0001,2022-04-01,3715.81,0.0,0,147.07,7.66
BAL00038413,CUS000654,PRD0001,2022-05-01,3631.0,0.0,0,-76.86,7.96
BAL00038414,CUS000654,PRD0001,2022-06-01,3868.18,265.58,0,-20.61,7.78
BAL00038415,CUS000654,PRD0001,2022-07-01,3969.38,0.0,0,109.48,8.28
BAL00038416,CUS000654,PRD0001,2022-08-01,3997.71,0.0,0,36.83,8.5
BAL00038417,CUS000654,PRD0001,2022-09-01,4129.2,0.0,0,140.05,8.56
BAL00038418,CUS000654,PRD0001,2022-10-01,4249.3,0.0,0,128.94,8.84
BAL00038419,CUS000654,PRD0001,2022-11-01,4507.5,0.0,0,267.3,9.1
BAL00038420,CUS000654,PRD0001,2022-12-01,4988.74,398.36,0,92.53,9.65
BAL00038421,CUS000654,PRD0001,2023-01-01,5006.41,0.0,0,28.36,10.68
BAL00038422,CUS000654,PRD0001,2023-02-01,5024.73,0.0,0,29.04,10.72
BAL00038423,CUS000654,PRD0001,2023-03-01,5010.12,0.0,0,-3.85,10.76
BAL00038424,CUS000654,PRD0001,2023-04-01,4839.76,0.0,0,-159.62,10.73
BAL00038425,CUS000654,PRD0001,2023-05-01,4591.63,0.0,0,-237.77,10.37
BAL00038426,CUS000654,PRD0001,2023-06-01,4756.68,265.58,0,-90.7,9.83
BAL00038427,CUS000654,PRD0001,2023-07-01,4813.68,0.0,0,67.19,10.19
BAL00038428,CUS000654,PRD0001,2023-08-01,4761.49,0.0,0,-41.88,10.31
BAL00038429,CUS000654,PRD0001,2023-09-01,4791.59,0.0,0,40.3,10.2
BAL00038430,CUS000654,PRD0001,2023-10-01,4770.62,0.0,0,-10.71,10.26
BAL00038431,CUS000654,PRD0001,2023-11-01,4701.81,0.0,0,-58.59,10.22
BAL00038432,CUS000654,PRD0001,2023-12-01,5174.18,398.36,0,84.07,10.07
BAL00038433,CUS000654,PRD0001,2024-01-01,5159.68,0.0,0,-3.42,11.08
BAL00038434,CUS000654,PRD0001,2024-02-01,4976.15,0.0,0,-172.48,11.05
BAL00038435,CUS000654,PRD0001,2024-03-01,4787.12,0.0,0,-178.37,10.66
BAL00038436,CUS000654,PRD0001,2024-04-01,4776.14,0.0,0,-0.74,10.25
BAL00038437,CUS000654,PRD0001,2024-05-01,4875.03,0.0,0,109.12,10.23
BAL00038438,CUS000654,PRD0001,2024-06-01,5384.25,265.58,0,254.09,10.44
BAL00038439,CUS000654,PRD0001,2024-07-01,5363.12,0.0,0,-9.6,11.53
BAL00038440,CUS000654,PRD0001,2024-08-01,5473.64,0.0,0,122.01,11.49
BAL00038441,CUS000654,PRD0001,2024-09-01,5556.29,0.0,0,94.37,11.72
BAL00038442,CUS000654,PRD0001,2024-10-01,5664.54,0.0,0,120.15,11.9
BAL00038443,CUS000654,PRD0014,2020-10-10,51750.46,0.0,0,901.67,28.41
BAL00038444,CUS000654,PRD0014,2020-11-01,50962.43,0.0,0,-759.14,28.89
BAL00038445,CUS000654,PRD0014,2020-12-01,64112.44,14652.64,0,-1474.18,28.45
BAL00038446,CUS000654,PRD0014,2021-01-01,63983.74,0.0,0,-92.9,35.8
BAL00038447,CUS000654,PRD0014,2021-02-01,63969.19,0.0,0,21.18,35.72
BAL00038448,CUS000654,PRD0014,2021-03-01,64122.22,0.0,0,188.74,35.72
BAL00038449,CUS000654,PRD0014,2021-04-01,66533.7,0.0,0,2447.29,35.8
BAL00038450,CUS000654,PRD0014,2021-05-01,66118.49,0.0,0,-378.06,37.15
BAL00038451,CUS000654,PRD0014,2021-06-01,65872.35,0.0,0,-209.23,36.92
BAL00038452,CUS000654,PRD0014,2021-07-01,62841.1,0.0,0,-2994.46,36.78
BAL00038453,CUS000654,PRD0014,2021-08-01,60468.26,0.0,0,-2337.75,35.09
BAL00038454,CUS000654,PRD0014,2021-09-01,60892.14,0.0,0,457.64,33.76
BAL00038455,CUS000654,PRD0014,2021-10-01,60249.18,0.0,0,-608.96,34.0
BAL00038456,CUS000654,PRD0014,2021-11-01,57616.7,0.0,0,-2598.84,33.64
BAL00038457,CUS000654,PRD0014,2021-12-01,71452.39,14652.64,0,-784.78,32.17
BAL00038458,CUS000654,PRD0014,2022-01-01,71327.21,0.0,0,-85.29,39.89
BAL00038459,CUS000654,PRD0014,2022-02-01,72479.39,0.0,0,1192.01,39.82
BAL00038460,CUS000654,PRD0014,2022-03-01,75351.78,0.0,0,2912.86,40.47
BAL00038461,CUS000654,PRD0014,2022-04-01,80944.73,0.0,0,5635.02,42.07
BAL00038462,CUS000654,PRD0014,2022-05-01,78888.67,0.0,0,-2010.87,45.19
BAL00038463,CUS000654,PRD0014,2022-06-01,76996.21,0.0,0,-1848.41,44.05
BAL00038464,CUS000654,PRD0014,2022-07-01,81262.93,0.0,0,4309.7,42.99
BAL00038465,CUS000654,PRD0014,2022-08-01,82769.17,0.0,0,1551.62,45.37
BAL00038466,CUS000654,PRD0014,2022-09-01,85448.89,0.0,0,2725.93,46.21
BAL00038467,CUS000654,PRD0014,2022-10-01,88543.16,0.0,0,3141.97,47.71
BAL00038468,CUS000654,PRD0014,2022-11-01,96598.56,0.0,0,8104.84,49.44
BAL00038469,CUS000654,PRD0014,2022-12-01,113709.18,14652.64,0,2511.92,53.93
BAL00038470,CUS000654,PRD0014,2023-01-01,114326.44,0.0,0,680.74,63.49
BAL00038471,CUS000654,PRD0014,2023-02-01,113738.11,0.0,0,-524.49,63.83
BAL00038472,CUS000654,PRD0014,2023-03-01,112822.18,0.0,0,-852.43,63.5
BAL00038473,CUS000654,PRD0014,2023-04-01,107310.73,0.0,0,-5448.45,62.99
BAL00038474,CUS000654,PRD0014,2023-05-01,97144.09,0.0,0,-10106.73,59.92
BAL00038475,CUS000654,PRD0014,2023-06-01,92998.6,0.0,0,-4091.25,54.24
BAL00038476,CUS000654,PRD0014,2023-07-01,93688.6,0.0,0,741.92,51.92
BAL00038477,CUS000654,PRD0014,2023-08-01,92371.43,0.0,0,-1264.86,52.31
BAL00038478,CUS000654,PRD0014,2023-09-01,92457.3,0.0,0,137.44,51.57
BAL00038479,CUS000654,PRD0014,2023-10-01,91530.85,0.0,0,-874.82,51.62
BAL00038480,CUS000654,PRD0014,2023-11-01,89347.22,0.0,0,-2132.53,51.1
BAL00038481,CUS000654,PRD0014,2023-12-01,106281.68,14652.64,0,2331.71,49.89
BAL00038482,CUS000654,PRD0014,2024-01-01,106012.62,0.0,0,-209.71,59.34
BAL00038483,CUS000654,PRD0014,2024-02-01,99357.75,0.0,0,-6595.68,59.19
BAL00038484,CUS000654,PRD0014,2024-03-01,93619.33,0.0,0,-5682.94,55.47
BAL00038485,CUS000654,PRD0014,2024-04-01,93541.97,0.0,0,-25.09,52.27
BAL00038486,CUS000654,PRD0014,2024-05-01,97348.81,0.0,0,3859.06,52.23
BAL00038487,CUS000654,PRD0014,2024-06-01,105194.81,0.0,0,7900.36,54.35
BAL00038488,CUS000654,PRD0014,2024-07-01,104071.42,0.0,0,-1064.66,58.73
BAL00038489,CUS000654,PRD0014,2024-08-01,107740.6,0.0,0,3727.29,58.11
BAL00038490,CUS000654,PRD0014,2024-09-01,110712.7,0.0,0,3032.25,60.16
BAL00038491,CUS000654,PRD0014,2024-10-01,113985.19,0.0,0,3334.31,61.81
BAL00038492,CUS000655,PRD0009,2024-04-26,2693.13,0.0,0,-31.13,3.31
BAL00038493,CUS000655,PRD0009,2024-05-01,2736.58,0.0,0,46.75,3.3
BAL00038494,CUS000655,PRD0009,2024-06-01,2859.28,0.0,0,126.02,3.31
BAL00038495,CUS000655,PRD0009,2024-07-01,2865.22,0.0,0,9.31,3.37
BAL00038496,CUS000655,PRD0009,2024-08-01,2913.8,0.0,0,51.94,3.37
BAL00038497,CUS000655,PRD0009,2024-09-01,2950.82,0.0,0,40.42,3.39
BAL00038498,CUS000655,PRD0009,2024-10-01,2998.87,0.0,0,51.46,3.41
BAL00038499,CUS000656,PRD0001,2020-10-25,9973.15,0.0,0,88.09,21.22
BAL00038500,CUS000656,PRD0001,2020-11-01,9779.47,0.0,0,-172.31,21.36
BAL00038501,CUS000656,PRD0001,2020-12-01,11537.69,1997.1,0,-217.94,20.94
BAL00038502,CUS000656,PRD0001,2021-01-01,11494.89,0.0,0,-18.1,24.71
BAL00038503,CUS000656,PRD0001,2021-02-01,11422.66,0.0,0,-47.61,24.62
BAL00038504,CUS000656,PRD0001,2021-03-01,11458.3,0.0,0,60.11,24.46
BAL00038505,CUS000656,PRD0001,2021-04-01,11849.54,0.0,0,415.78,24.54
BAL00038506,CUS000656,PRD0001,2021-05-01,11858.52,0.0,0,34.36,25.38
BAL00038507,CUS000656,PRD0001,2021-06-01,12982.31,1331.4,0,-182.22,25.4
BAL00038508,CUS000656,PRD0001,2021-07-01,12557.63,0.0,0,-396.87,27.8
BAL00038509,CUS000656,PRD0001,2021-08-01,12213.11,0.0,0,-317.62,26.89
BAL00038510,CUS000656,PRD0001,2021-09-01,12286.9,0.0,0,99.94,26.16
BAL00038511,CUS000656,PRD0001,2021-10-01,12133.14,0.0,0,-127.45,26.31
BAL00038512,CUS000656,PRD0001,2021-11-01,11790.97,0.0,0,-316.19,25.99
BAL00038513,CUS000656,PRD0001,2021-12-01,13708.54,1997.1,0,-54.28,25.25
BAL00038514,CUS000656,PRD0001,2022-01-01,13645.19,0.0,0,-33.99,29.36
BAL00038515,CUS000656,PRD0001,2022-02-01,13716.96,0.0,0,101.0,29.22
BAL00038516,CUS000656,PRD0001,2022-03-01,14025.28,0.0,0,337.69,29.38
BAL00038517,CUS000656,PRD0001,2022-04-01,14636.11,0.0,0,640.87,30.04
BAL00038518,CUS000656,PRD0001,2022-05-01,14342.46,0.0,0,-262.31,31.35
BAL00038519,CUS000656,PRD0001,2022-06-01,15044.27,1331.4,421.59,-177.29,30.72
BAL00038520,CUS000656,PRD0001,2022-07-01,15519.08,0.0,0,507.03,32.22
BAL00038521,CUS000656,PRD0001,2022-08-01,15629.75,0.0,0,143.9,33.24
BAL00038522,CUS000656,PRD0001,2022-09-01,15924.36,0.0,0,328.08,33.47
BAL00038523,CUS000656,PRD0001,2022-10-01,16273.18,0.0,0,382.93,34.1
BAL00038524,CUS000656,PRD0001,2022-11-01,17396.22,0.0,0,1157.9,34.85
BAL00038525,CUS000656,PRD0001,2022-12-01,19576.06,1997.1,0,220.0,37.26
BAL00038526,CUS000656,PRD0001,2023-01-01,19593.9,0.0,0,59.77,41.93
BAL00038527,CUS000656,PRD0001,2023-02-01,19616.37,0.0,0,64.43,41.96
BAL00038528,CUS000656,PRD0001,2023-03-01,19410.08,0.0,0,-164.28,42.01
BAL00038529,CUS000656,PRD0001,2023-04-01,18732.0,0.0,0,-636.51,41.57
BAL00038530,CUS000656,PRD0001,2023-05-01,17478.67,0.0,0,-1213.21,40.12
BAL00038531,CUS000656,PRD0001,2023-06-01,18479.17,1331.4,0,-293.48,37.43
BAL00038532,CUS000656,PRD0001,2023-07-01,18470.91,0.0,0,31.32,39.58
BAL00038533,CUS000656,PRD0001,2023-08-01,18387.65,0.0,0,-43.71,39.56
BAL00038534,CUS000656,PRD0001,2023-09-01,18480.76,0.0,0,132.49,39.38
BAL00038535,CUS000656,PRD0001,2023-10-01,18266.71,0.0,0,-174.47,39.58
BAL00038536,CUS000656,PRD0001,2023-11-01,18033.94,0.0,0,-193.65,39.12
BAL00038537,CUS000656,PRD0001,2023-12-01,20435.76,1997.1,0,443.34,38.62
BAL00038538,CUS000656,PRD0001,2024-01-01,20599.59,0.0,0,207.6,43.77
BAL00038539,CUS000656,PRD0001,2024-02-01,19673.16,0.0,0,-882.32,44.12
BAL00038540,CUS000656,PRD0001,2024-03-01,19070.42,0.0,0,-560.61,42.13
BAL00038541,CUS000656,PRD0001,2024-04-01,19070.66,0.0,0,41.08,40.84
BAL00038542,CUS000656,PRD0001,2024-05-01,19439.26,0.0,0,409.44,40.84
BAL00038543,CUS000656,PRD0001,2024-06-01,21727.5,1331.4,0,998.48,41.63
BAL00038544,CUS000656,PRD0001,2024-07-01,21720.9,0.0,0,39.93,46.53
BAL00038545,CUS000656,PRD0001,2024-08-01,22192.13,0.0,0,517.75,46.52
BAL00038546,CUS000656,PRD0001,2024-09-01,22633.53,0.0,0,488.93,47.53
BAL00038547,CUS000656,PRD0001,2024-10-01,23289.8,0.0,0,704.75,48.47
BAL00038548,CUS000657,PRD0006,2024-08-09,22338.65,0.0,0,447.55,12.05
BAL00038549,CUS000657,PRD0006,2024-09-01,22565.87,0.0,0,239.5,12.29
BAL00038550,CUS000657,PRD0006,2024-10-01,22790.2,0.0,0,236.74,12.41
BAL00038551,CUS000657,PRD0002,2024-08-09,60148.84,0.0,0,1032.89,15.01
BAL00038552,CUS000657,PRD0002,2024-09-01,77911.38,17029.71,0,748.03,15.19
BAL00038553,CUS000657,PRD0002,2024-10-01,79626.14,0.0,0,1733.2,18.45
BAL00038554,CUS000658,PRD0005,2021-01-13,32746.09,0.0,0,26.91,68.03
BAL00038555,CUS000658,PRD0005,2021-02-01,32837.76,0.0,0,159.62,67.95
BAL00038556,CUS000658,PRD0005,2021-03-01,32905.21,0.0,0,135.58,68.14
BAL00038557,CUS000658,PRD0005,2021-04-01,34062.25,0.0,0,1225.32,68.28
BAL00038558,CUS000658,PRD0005,2021-05-01,33813.4,0.0,0,-178.17,70.68
BAL00038559,CUS000658,PRD0005,2021-06-01,33568.04,0.0,0,-175.19,70.16
BAL00038560,CUS000658,PRD0005,2021-07-01,32253.26,0.0,0,-1245.13,69.65
BAL00038561,CUS000658,PRD0005,2021-08-01,31383.0,0.0,0,-803.34,66.93
BAL00038562,CUS000658,PRD0005,2021-09-01,31464.75,0.0,0,146.88,65.12
BAL00038563,CUS000658,PRD0005,2021-10-01,31337.56,0.0,0,-61.91,65.29
BAL00038564,CUS000658,PRD0005,2021-11-01,30300.8,0.0,0,-971.73,65.03
BAL00038565,CUS000658,PRD0005,2021-12-01,30044.26,0.0,0,-193.66,62.87
BAL00038566,CUS000658,PRD0005,2022-01-01,29983.84,0.0,0,1.92,62.34
BAL00038567,CUS000658,PRD0005,2022-02-01,30358.8,0.0,0,437.18,62.22
BAL00038568,CUS000658,PRD0005,2022-03-01,31539.61,0.0,0,1243.8,62.99
BAL00038569,CUS000658,PRD0005,2022-04-01,33366.08,0.0,0,1891.91,65.44
BAL00038570,CUS000658,PRD0005,2022-05-01,32661.26,0.0,0,-635.58,69.23
BAL00038571,CUS000658,PRD0005,2022-06-01,32336.27,0.0,0,-257.22,67.77
BAL00038572,CUS000658,PRD0005,2022-07-01,33672.96,0.0,0,1403.79,67.1
BAL00038573,CUS000658,PRD0005,2022-08-01,34048.08,0.0,0,444.99,69.87
BAL00038574,CUS000658,PRD0005,2022-09-01,35231.89,0.0,0,1254.46,70.65
BAL00038575,CUS000658,PRD0005,2022-10-01,36524.31,0.0,0,1365.52,73.11
BAL00038576,CUS000658,PRD0005,2022-11-01,39347.0,0.0,0,2898.48,75.79
BAL00038577,CUS000658,PRD0005,2022-12-01,40148.43,0.0,0,883.08,81.65
BAL00038578,CUS000658,PRD0005,2023-01-01,40151.57,0.0,0,86.46,83.31
BAL00038579,CUS000658,PRD0005,2023-02-01,39442.42,0.0,0,-625.84,83.31
BAL00038580,CUS000658,PRD0005,2023-03-01,39273.34,0.0,0,-87.24,81.84
BAL00038581,CUS000658,PRD0005,2023-04-01,37129.03,0.0,854.27,-1208.55,81.49
BAL00038582,CUS000658,PRD0005,2023-05-01,34308.23,0.0,0,-2743.76,77.04
BAL00038583,CUS000658,PRD0005,2023-06-01,32941.02,0.0,0,-1296.02,71.19
BAL00038584,CUS000658,PRD0005,2023-07-01,33323.86,0.0,0,451.2,68.35
BAL00038585,CUS000658,PRD0005,2023-08-01,33284.37,0.0,0,29.66,69.15
BAL00038586,CUS000658,PRD0005,2023-09-01,33240.71,0.0,0,25.4,69.07
BAL00038587,CUS000658,PRD0005,2023-10-01,32954.2,0.0,0,-217.54,68.97
BAL00038588,CUS000658,PRD0005,2023-11-01,32303.73,0.0,0,-582.09,68.38
BAL00038589,CUS000658,PRD0005,2023-12-01,33117.91,0.0,0,881.21,67.03
BAL00038590,CUS000658,PRD0005,2024-01-01,33021.17,0.0,0,-28.02,68.72
BAL00038591,CUS000658,PRD0005,2024-02-01,31538.56,0.0,0,-1414.09,68.52
BAL00038592,CUS000658,PRD0005,2024-03-01,30032.34,0.0,0,-1440.78,65.44
BAL00038593,CUS000658,PRD0005,2024-04-01,29968.69,0.0,0,-1.33,62.32
BAL00038594,CUS000658,PRD0005,2024-05-01,30945.41,0.0,0,1038.91,62.19
BAL00038595,CUS000658,PRD0005,2024-06-01,33259.91,0.0,0,2378.7,64.21
BAL00038596,CUS000658,PRD0005,2024-07-01,32969.08,0.0,0,-221.82,69.01
BAL00038597,CUS000658,PRD0005,2024-08-01,33720.23,0.0,0,819.57,68.41
BAL00038598,CUS000658,PRD0005,2024-09-01,34343.95,0.0,0,693.69,69.97
BAL00038599,CUS000658,PRD0005,2024-10-01,35180.18,0.0,0,907.49,71.26
BAL00038600,CUS000659,PRD0009,2021-04-17,6323.01,0.0,0,143.62,4.87
BAL00038601,CUS000659,PRD0009,2021-05-01,6261.85,0.0,0,-56.24,4.93
BAL00038602,CUS000659,PRD0009,2021-06-01,6253.77,0.0,0,-3.18,4.9
BAL00038603,CUS000659,PRD0009,2021-07-01,6051.75,0.0,0,-197.12,4.9
BAL00038604,CUS000659,PRD0009,2021-08-01,5884.43,0.0,0,-162.51,4.81
BAL00038605,CUS000659,PRD0009,2021-09-01,5865.63,0.0,0,-14.07,4.73
BAL00038606,CUS000659,PRD0009,2021-10-01,5812.81,0.0,0,-48.1,4.72
BAL00038607,CUS000659,PRD0009,2021-11-01,5748.45,0.0,0,-59.66,4.7
BAL00038608,CUS000659,PRD0009,2021-12-01,5737.26,0.0,0,-6.52,4.67
BAL00038609,CUS000659,PRD0009,2022-01-01,5739.79,0.0,0,7.19,4.67
BAL00038610,CUS000659,PRD0009,2022-02-01,5695.81,0.0,0,-39.31,4.67
BAL00038611,CUS000659,PRD0009,2022-03-01,5506.92,0.0,246.47,62.22,4.65
BAL00038612,CUS000659,PRD0009,2022-04-01,5647.22,0.0,0,144.86,4.56
BAL00038613,CUS000659,PRD0009,2022-05-01,5579.4,0.0,0,-63.2,4.62
BAL00038614,CUS000659,PRD0009,2022-06-01,5514.63,0.0,0,-60.17,4.59
BAL00038615,CUS000659,PRD0009,2022-07-01,5636.18,0.0,0,126.12,4.56
BAL00038616,CUS000659,PRD0009,2022-08-01,5643.58,0.0,0,12.02,4.62
BAL00038617,CUS000659,PRD0009,2022-09-01,5734.57,0.0,0,95.61,4.62
BAL00038618,CUS000659,PRD0009,2022-10-01,5778.36,0.0,0,48.46,4.66
BAL00038619,CUS000659,PRD0009,2022-11-01,6015.34,0.0,0,241.67,4.68
BAL00038620,CUS000659,PRD0009,2022-12-01,6091.09,0.0,0,80.54,4.79
BAL00038621,CUS000659,PRD0009,2023-01-01,6055.7,0.0,0,-30.56,4.82
BAL00038622,CUS000659,PRD0009,2023-02-01,5996.36,0.0,0,-54.53,4.81
BAL00038623,CUS000659,PRD0009,2023-03-01,6029.3,0.0,0,37.72,4.78
BAL00038624,CUS000659,PRD0009,2023-04-01,5941.45,0.0,0,-83.06,4.8
BAL00038625,CUS000659,PRD0009,2023-05-01,5732.16,0.0,0,-204.53,4.76
BAL00038626,CUS000659,PRD0009,2023-06-01,5680.84,0.0,0,-46.66,4.66
BAL00038627,CUS000659,PRD0009,2023-07-01,5735.66,0.0,0,59.46,4.64
BAL00038628,CUS000659,PRD0009,2023-08-01,5729.85,0.0,0,-1.14,4.66
BAL00038629,CUS000659,PRD0009,2023-09-01,5720.57,0.0,0,-4.62,4.66
BAL00038630,CUS000659,PRD0009,2023-10-01,5693.69,0.0,0,-22.22,4.66
BAL00038631,CUS000659,PRD0009,2023-11-01,5590.55,0.0,0,-98.5,4.65
BAL00038632,CUS000659,PRD0009,2023-12-01,5664.63,0.0,0,78.68,4.6
BAL00038633,CUS000659,PRD0009,2024-01-01,5713.25,0.0,0,53.25,4.63
BAL00038634,CUS000659,PRD0009,2024-02-01,5624.12,0.0,0,-84.48,4.65
BAL00038635,CUS000659,PRD0009,2024-03-01,5569.48,0.0,0,-50.02,4.61
BAL00038636,CUS000659,PRD0009,2024-04-01,5580.93,0.0,0,16.04,4.59
BAL00038637,CUS000659,PRD0009,2024-05-01,5638.25,0.0,0,61.91,4.59
BAL00038638,CUS000659,PRD0009,2024-06-01,5867.43,0.0,0,233.8,4.62
BAL00038639,CUS000659,PRD0009,2024-07-01,5875.37,0.0,0,12.66,4.72
BAL00038640,CUS000659,PRD0009,2024-08-01,6003.74,0.0,0,133.1,4.73
BAL00038641,CUS000659,PRD0009,2024-09-01,6073.65,0.0,0,74.7,4.79
BAL00038642,CUS000659,PRD0009,2024-10-01,6165.6,0.0,0,96.76,4.82
BAL00038643,CUS000659,PRD0010,2021-04-17,37984.69,1682.21,0,1273.42,16.98
BAL00038644,CUS000659,PRD0010,2021-05-01,39593.27,1682.21,0,-55.41,18.23
BAL00038645,CUS000659,PRD0010,2021-06-01,40674.67,1345.77,0,-245.46,18.91
BAL00038646,CUS000659,PRD0010,2021-07-01,40809.31,1345.77,0,-1191.76,19.37
BAL00038647,CUS000659,PRD0010,2021-08-01,41323.99,1345.77,0,-811.66,19.43
BAL00038648,CUS000659,PRD0010,2021-09-01,42824.86,1682.21,0,-161.7,19.65
BAL00038649,CUS000659,PRD0010,2021-10-01,44718.26,2018.65,0,-104.96,20.28
BAL00038650,CUS000659,PRD0010,2021-11-01,45791.52,2018.65,0,-924.3,21.09
BAL00038651,CUS000659,PRD0010,2021-12-01,47603.67,2018.65,0,-184.96,21.54
BAL00038652,CUS000659,PRD0010,2022-01-01,49281.35,1682.21,0,17.78,22.31
BAL00038653,CUS000659,PRD0010,2022-02-01,51022.69,1682.21,0,82.15,23.03
BAL00038654,CUS000659,PRD0010,2022-03-01,54166.82,1682.21,0,1485.69,23.77
BAL00038655,CUS000659,PRD0010,2022-04-01,58519.14,1682.21,0,2695.21,25.1
BAL00038656,CUS000659,PRD0010,2022-05-01,59227.24,1682.21,0,-947.15,26.95
BAL00038657,CUS000659,PRD0010,2022-06-01,59711.56,1345.77,0,-834.19,27.25
BAL00038658,CUS000659,PRD0010,2022-07-01,62386.16,1345.77,0,1356.29,27.46
BAL00038659,CUS000659,PRD0010,2022-08-01,63953.52,1345.77,0,250.19,28.6
BAL00038660,CUS000659,PRD0010,2022-09-01,67260.61,1682.21,0,1654.14,29.26
BAL00038661,CUS000659,PRD0010,2022-10-01,70829.62,2018.65,0,1581.03,30.67
BAL00038662,CUS000659,PRD0010,2022-11-01,77410.01,2018.65,0,4593.93,32.19
BAL00038663,CUS000659,PRD0010,2022-12-01,80619.41,2018.65,0,1225.73,34.98
BAL00038664,CUS000659,PRD0010,2023-01-01,82022.51,1682.21,0,-242.76,36.35
BAL00038665,CUS000659,PRD0010,2023-02-01,83393.48,1682.21,0,-274.3,36.94
BAL00038666,CUS000659,PRD0010,2023-03-01,84874.2,1682.21,0,-163.96,37.53
BAL00038667,CUS000659,PRD0010,2023-04-01,84379.36,1682.21,0,-2138.9,38.15
BAL00038668,CUS000659,PRD0010,2023-05-01,80645.89,1682.21,0,-5377.73,37.94
BAL00038669,CUS000659,PRD0010,2023-06-01,80377.24,1345.77,0,-1578.06,36.36
BAL00038670,CUS000659,PRD0010,2023-07-01,81995.04,1345.77,0,308.27,36.24
BAL00038671,CUS000659,PRD0010,2023-08-01,82888.37,1345.77,0,-415.51,36.93
BAL00038672,CUS000659,PRD0010,2023-09-01,84975.41,1682.21,0,442.14,37.31
BAL00038673,CUS000659,PRD0010,2023-10-01,86408.13,2018.65,0,-547.74,38.2
BAL00038674,CUS000659,PRD0010,2023-11-01,86456.02,2018.65,0,-1931.95,38.81
BAL00038675,CUS000659,PRD0010,2023-12-01,87374.22,2018.65,2696.14,1634.52,38.83
BAL00038676,CUS000659,PRD0010,2024-01-01,88579.27,1682.21,0,-437.94,39.22
BAL00038677,CUS000659,PRD0010,2024-02-01,87167.88,1682.21,0,-3053.87,39.73
BAL00038678,CUS000659,PRD0010,2024-03-01,86321.19,1682.21,0,-2489.77,39.13
BAL00038679,CUS000659,PRD0010,2024-04-01,87895.7,1682.21,0,-68.93,38.77
BAL00038680,CUS000659,PRD0010,2024-05-01,91489.19,1682.21,0,1950.71,39.44
